Date,FirstContract,SecondContract,CarryContract,CurrentContract
2014-03-21,201410,201409,201409,201410
2014-03-24,201410,201409,201409,201410
2014-03-25,201410,201409,201409,201410
2014-03-26,201410,201409,201409,201410
2014-03-27,201410,201501,201410,201501
2014-03-28,201410,201501,201410,201501
2014-03-31,201410,201501,201410,201501
2014-04-01,201410,201501,201410,201501
2014-04-02,201410,201409,201410,201501
2014-04-03,201410,201409,201409,201410
2014-04-04,201410,201501,201410,201501
2014-04-08,201410,201501,201410,201501
2014-04-09,201410,201409,201410,201501
2014-04-10,201410,201409,201409,201410
2014-04-11,201410,201501,201410,201501
2014-04-14,201410,201409,201410,201501
2014-04-15,201410,201501,201410,201501
2014-04-16,201410,201409,201410,201501
2014-04-17,201410,201501,201410,201501
2014-04-18,201410,201501,201410,201501
2014-04-21,201410,201501,201410,201501
2014-04-22,201410,201501,201410,201501
2014-04-23,201410,201501,201410,201501
2014-04-24,201410,201501,201410,201501
2014-04-25,201410,201501,201410,201501
2014-04-28,201410,201501,201410,201501
2014-04-29,201410,201501,201410,201501
2014-04-30,201410,201501,201410,201501
2014-05-05,201410,201501,201410,201501
2014-05-06,201410,201501,201410,201501
2014-05-07,201410,201501,201410,201501
2014-05-08,201410,201501,201410,201501
2014-05-09,201410,201501,201410,201501
2014-05-12,201410,201501,201410,201501
2014-05-13,201410,201501,201410,201501
2014-05-14,201410,201501,201410,201501
2014-05-15,201410,201501,201410,201501
2014-05-16,201410,201501,201410,201501
2014-05-19,201410,201501,201410,201501
2014-05-20,201410,201501,201410,201501
2014-05-21,201410,201501,201410,201501
2014-05-22,201410,201409,201410,201501
2014-05-23,201410,201501,201410,201501
2014-05-26,201410,201501,201410,201501
2014-05-27,201410,201501,201410,201501
2014-05-28,201410,201409,201410,201501
2014-05-29,201410,201501,201410,201501
2014-05-30,201410,201501,201410,201501
2014-06-03,201410,201501,201410,201501
2014-06-04,201410,201501,201410,201501
2014-06-05,201410,201501,201410,201501
2014-06-06,201410,201501,201410,201501
2014-06-09,201410,201501,201410,201501
2014-06-10,201410,201501,201410,201501
2014-06-11,201410,201409,201410,201501
2014-06-12,201410,201501,201410,201501
2014-06-13,201410,201501,201410,201501
2014-06-16,201410,201501,201410,201501
2014-06-17,201410,201501,201410,201501
2014-06-18,201410,201501,201410,201501
2014-06-19,201410,201501,201410,201501
2014-06-20,201410,201501,201410,201501
2014-06-23,201410,201501,201410,201501
2014-06-24,201410,201501,201410,201501
2014-06-25,201410,201501,201410,201501
2014-06-26,201410,201501,201410,201501
2014-06-27,201410,201501,201410,201501
2014-06-30,201410,201501,201410,201501
2014-07-01,201410,201501,201410,201501
2014-07-02,201410,201501,201410,201501
2014-07-03,201410,201501,201410,201501
2014-07-04,201410,201501,201410,201501
2014-07-07,201410,201501,201410,201501
2014-07-08,201410,201501,201410,201501
2014-07-09,201410,201501,201410,201501
2014-07-10,201410,201501,201410,201501
2014-07-11,201410,201501,201410,201501
2014-07-14,201410,201501,201410,201501
2014-07-15,201410,201501,201410,201501
2014-07-16,201410,201501,201410,201501
2014-07-17,201410,201501,201410,201501
2014-07-18,201410,201501,201410,201501
2014-07-21,201410,201501,201410,201501
2014-07-22,201410,201501,201410,201501
2014-07-23,201410,201501,201410,201501
2014-07-24,201410,201501,201410,201501
2014-07-25,201410,201501,201410,201501
2014-07-28,201410,201501,201410,201501
2014-07-29,201410,201501,201410,201501
2014-07-30,201410,201501,201410,201501
2014-07-31,201410,201501,201410,201501
2014-08-01,201410,201501,201410,201501
2014-08-04,201410,201501,201410,201501
2014-08-05,201410,201501,201410,201501
2014-08-06,201410,201501,201410,201501
2014-08-07,201410,201501,201410,201501
2014-08-08,201410,201501,201410,201501
2014-08-11,201410,201501,201410,201501
2014-08-12,201410,201501,201410,201501
2014-08-13,201410,201501,201410,201501
2014-08-14,201410,201501,201410,201501
2014-08-15,201410,201501,201410,201501
2014-08-18,201410,201501,201410,201501
2014-08-19,201410,201501,201410,201501
2014-08-20,201410,201501,201410,201501
2014-08-21,201410,201501,201410,201501
2014-08-22,201410,201501,201410,201501
2014-08-25,201410,201501,201410,201501
2014-08-26,201501,201410,201410,201501
2014-08-27,201501,201410,201410,201501
2014-08-28,201501,201410,201410,201501
2014-08-29,201501,201410,201410,201501
2014-09-01,201501,201410,201410,201501
2014-09-02,201501,201410,201410,201501
2014-09-03,201501,201410,201410,201501
2014-09-04,201501,201410,201410,201501
2014-09-05,201501,201410,201410,201501
2014-09-09,201501,201410,201410,201501
2014-09-10,201501,201410,201410,201501
2014-09-11,201501,201410,201410,201501
2014-09-12,201501,201410,201410,201501
2014-09-15,201501,201410,201410,201501
2014-09-16,201501,201410,201410,201501
2014-09-17,201501,201410,201410,201501
2014-09-18,201501,201410,201410,201501
2014-09-19,201501,201410,201410,201501
2014-09-22,201501,201410,201410,201501
2014-09-23,201501,201410,201410,201501
2014-09-24,201501,201410,201410,201501
2014-09-25,201501,201410,201410,201501
2014-09-26,201501,201410,201410,201501
2014-09-29,201501,201410,201410,201501
2014-09-30,201501,201410,201410,201501
2014-10-08,201501,201410,201410,201501
2014-10-09,201501,201410,201410,201501
2014-10-10,201501,201410,201410,201501
2014-10-13,201501,201505,201501,201505
2014-10-14,201501,201505,201501,201505
2014-10-15,201501,201503,201501,201505
2014-10-16,201501,201505,201501,201505
2014-10-17,201501,201505,201501,201505
2014-10-20,201501,201505,201501,201505
2014-10-21,201501,201505,201501,201505
2014-10-22,201501,201505,201501,201505
2014-10-23,201501,201505,201501,201505
2014-10-24,201501,201505,201501,201505
2014-10-27,201501,201505,201501,201505
2014-10-28,201501,201505,201501,201505
2014-10-29,201501,201505,201501,201505
2014-10-30,201501,201505,201501,201505
2014-10-31,201501,201505,201501,201505
2014-11-03,201501,201505,201501,201505
2014-11-04,201501,201505,201501,201505
2014-11-05,201501,201505,201501,201505
2014-11-06,201501,201505,201501,201505
2014-11-07,201501,201505,201501,201505
2014-11-10,201501,201505,201501,201505
2014-11-11,201501,201505,201501,201505
2014-11-12,201501,201505,201501,201505
2014-11-13,201501,201505,201501,201505
2014-11-14,201501,201505,201501,201505
2014-11-17,201501,201505,201501,201505
2014-11-18,201501,201505,201501,201505
2014-11-19,201501,201505,201501,201505
2014-11-20,201501,201505,201501,201505
2014-11-21,201501,201505,201501,201505
2014-11-24,201501,201505,201501,201505
2014-11-25,201501,201505,201501,201505
2014-11-26,201501,201505,201501,201505
2014-11-27,201501,201505,201501,201505
2014-11-28,201501,201505,201501,201505
2014-12-01,201501,201505,201501,201505
2014-12-02,201501,201505,201501,201505
2014-12-03,201501,201505,201501,201505
2014-12-04,201501,201505,201501,201505
2014-12-05,201505,201501,201501,201505
2014-12-08,201505,201501,201501,201505
2014-12-09,201505,201501,201501,201505
2014-12-10,201505,201501,201501,201505
2014-12-11,201505,201501,201501,201505
2014-12-12,201505,201501,201501,201505
2014-12-15,201505,201501,201501,201505
2014-12-16,201505,201501,201501,201505
2014-12-17,201505,201501,201501,201505
2014-12-18,201505,201501,201501,201505
2014-12-19,201505,201501,201501,201505
2014-12-22,201505,201501,201501,201505
2014-12-23,201505,201501,201501,201505
2014-12-24,201505,201501,201501,201505
2014-12-25,201505,201501,201501,201505
2014-12-26,201501,201505,201501,201505
2014-12-29,201505,201501,201501,201505
2014-12-30,201505,201501,201501,201505
2014-12-31,201505,201501,201501,201505
2015-01-05,201505,201501,201501,201505
2015-01-06,201505,201501,201501,201505
2015-01-07,201505,201501,201501,201505
2015-01-08,201505,201501,201501,201505
2015-01-09,201505,201501,201501,201505
2015-01-12,201505,201501,201501,201505
2015-01-13,201505,201501,201501,201505
2015-01-14,201505,201501,201501,201505
2015-01-15,201505,201501,201501,201505
2015-01-16,201505,201509,201505,201509
2015-01-19,201505,201509,201505,201509
2015-01-20,201505,201503,201505,201509
2015-01-21,201505,201601,201505,201601
2015-01-22,201505,201502,201505,201601
2015-01-23,201505,201502,201502,201505
2015-01-26,201505,201601,201505,201601
2015-01-27,201505,201601,201505,201601
2015-01-28,201505,201601,201505,201601
2015-01-29,201505,201601,201505,201601
2015-01-30,201505,201509,201505,201601
2015-02-02,201505,201509,201505,201509
2015-02-03,201505,201509,201505,201509
2015-02-04,201505,201601,201505,201601
2015-02-05,201505,201502,201505,201601
2015-02-06,201505,201509,201505,201509
2015-02-09,201505,201504,201505,201509
2015-02-10,201505,201502,201502,201505
2015-02-11,201505,201510,201505,201510
2015-02-12,201505,201510,201505,201510
2015-02-13,201505,201503,201505,201510
2015-02-16,201505,201503,201503,201505
2015-02-17,201505,201503,201503,201505
2015-02-25,201505,201503,201503,201505
2015-02-26,201505,201509,201505,201509
2015-02-27,201505,201509,201505,201509
2015-03-02,201505,201509,201505,201509
2015-03-03,201505,201504,201505,201509
2015-03-04,201505,201510,201505,201510
2015-03-05,201505,201503,201505,201510
2015-03-06,201505,201510,201505,201510
2015-03-09,201505,201510,201505,201510
2015-03-10,201505,201510,201505,201510
2015-03-11,201505,201510,201505,201510
2015-03-12,201505,201510,201505,201510
2015-03-13,201505,201510,201505,201510
2015-03-16,201505,201510,201505,201510
2015-03-17,201505,201510,201505,201510
2015-03-18,201505,201510,201505,201510
2015-03-19,201505,201510,201505,201510
2015-03-20,201505,201510,201505,201510
2015-03-23,201505,201510,201505,201510
2015-03-24,201505,201510,201505,201510
2015-03-25,201505,201510,201505,201510
2015-03-26,201505,201510,201505,201510
2015-03-27,201505,201510,201505,201510
2015-03-30,201505,201510,201505,201510
2015-03-31,201505,201510,201505,201510
2015-04-01,201505,201510,201505,201510
2015-04-02,201505,201510,201505,201510
2015-04-03,201505,201510,201505,201510
2015-04-07,201510,201505,201505,201510
2015-04-08,201510,201505,201505,201510
2015-04-09,201510,201505,201505,201510
2015-04-10,201510,201505,201505,201510
2015-04-13,201510,201505,201505,201510
2015-04-14,201510,201505,201505,201510
2015-04-15,201510,201505,201505,201510
2015-04-16,201510,201505,201505,201510
2015-04-17,201510,201505,201505,201510
2015-04-20,201510,201505,201505,201510
2015-04-21,201510,201505,201505,201510
2015-04-22,201510,201505,201505,201510
2015-04-23,201510,201505,201505,201510
2015-04-24,201510,201505,201505,201510
2015-04-27,201510,201505,201505,201510
2015-04-28,201510,201505,201505,201510
2015-04-29,201510,201505,201505,201510
2015-04-30,201510,201505,201505,201510
2015-05-04,201510,201505,201505,201510
2015-05-05,201510,201505,201505,201510
2015-05-06,201510,201601,201510,201601
2015-05-07,201510,201505,201510,201601
2015-05-08,201510,201505,201505,201510
2015-05-11,201510,201601,201510,201601
2015-05-12,201510,201601,201510,201601
2015-05-13,201510,201505,201510,201601
2015-05-14,201510,201601,201510,201601
2015-05-15,201510,201601,201510,201601
2015-05-18,201510,201605,201510,201605
2015-05-19,201510,201509,201510,201605
2015-05-20,201510,201601,201510,201601
2015-05-21,201510,201509,201510,201601
2015-05-22,201510,201601,201510,201601
2015-05-25,201510,201506,201510,201601
2015-05-26,201510,201601,201510,201601
2015-05-27,201510,201605,201510,201605
2015-05-28,201510,201601,201510,201605
2015-05-29,201510,201605,201510,201605
2015-06-01,201510,201601,201510,201605
2015-06-02,201510,201601,201510,201601
2015-06-03,201510,201601,201510,201601
2015-06-04,201510,201509,201510,201601
2015-06-05,201510,201509,201509,201510
2015-06-08,201510,201509,201509,201510
2015-06-09,201510,201605,201510,201605
2015-06-10,201510,201605,201510,201605
2015-06-11,201510,201601,201510,201605
2015-06-12,201510,201601,201510,201601
2015-06-15,201510,201601,201510,201601
2015-06-16,201510,201601,201510,201601
2015-06-17,201510,201601,201510,201601
2015-06-18,201510,201601,201510,201601
2015-06-19,201510,201601,201510,201601
2015-06-23,201510,201508,201510,201601
2015-06-24,201510,201601,201510,201601
2015-06-25,201510,201601,201510,201601
2015-06-26,201510,201601,201510,201601
2015-06-29,201510,201601,201510,201601
2015-06-30,201510,201601,201510,201601
2015-07-01,201510,201601,201510,201601
2015-07-02,201510,201601,201510,201601
2015-07-03,201510,201601,201510,201601
2015-07-06,201510,201601,201510,201601
2015-07-07,201510,201601,201510,201601
2015-07-08,201510,201601,201510,201601
2015-07-09,201510,201601,201510,201601
2015-07-10,201510,201601,201510,201601
2015-07-13,201510,201601,201510,201601
2015-07-14,201510,201601,201510,201601
2015-07-15,201510,201601,201510,201601
2015-07-16,201510,201601,201510,201601
2015-07-17,201510,201601,201510,201601
2015-07-20,201510,201601,201510,201601
2015-07-21,201510,201601,201510,201601
2015-07-22,201510,201601,201510,201601
2015-07-23,201510,201601,201510,201601
2015-07-24,201510,201601,201510,201601
2015-07-27,201510,201601,201510,201601
2015-07-28,201510,201601,201510,201601
2015-07-29,201510,201601,201510,201601
2015-07-30,201510,201601,201510,201601
2015-07-31,201601,201510,201510,201601
2015-08-03,201510,201601,201510,201601
2015-08-04,201601,201510,201510,201601
2015-08-05,201601,201510,201510,201601
2015-08-06,201601,201510,201510,201601
2015-08-07,201601,201510,201510,201601
2015-08-10,201601,201510,201510,201601
2015-08-11,201601,201510,201510,201601
2015-08-12,201601,201510,201510,201601
2015-08-13,201601,201510,201510,201601
2015-08-14,201601,201510,201510,201601
2015-08-17,201601,201510,201510,201601
2015-08-18,201601,201510,201510,201601
2015-08-19,201601,201510,201510,201601
2015-08-20,201601,201510,201510,201601
2015-08-21,201601,201510,201510,201601
2015-08-24,201601,201510,201510,201601
2015-08-25,201601,201510,201510,201601
2015-08-26,201601,201510,201510,201601
2015-08-27,201601,201510,201510,201601
2015-08-28,201601,201510,201510,201601
2015-08-31,201601,201510,201510,201601
2015-09-01,201601,201510,201510,201601
2015-09-02,201601,201510,201510,201601
2015-09-07,201601,201510,201510,201601
2015-09-08,201601,201510,201510,201601
2015-09-09,201601,201510,201510,201601
2015-09-10,201601,201510,201510,201601
2015-09-11,201601,201510,201510,201601
2015-09-14,201601,201510,201510,201601
2015-09-15,201601,201510,201510,201601
2015-09-16,201601,201510,201510,201601
2015-09-17,201601,201510,201510,201601
2015-09-18,201601,201510,201510,201601
2015-09-21,201601,201510,201510,201601
2015-09-22,201601,201510,201510,201601
2015-09-23,201601,201510,201510,201601
2015-09-24,201601,201510,201510,201601
2015-09-25,201601,201510,201510,201601
2015-09-28,201601,201510,201510,201601
2015-09-29,201601,201510,201510,201601
2015-09-30,201601,201510,201510,201601
2015-10-08,201601,201510,201510,201601
2015-10-09,201601,201510,201510,201601
2015-10-12,201601,201605,201601,201605
2015-10-13,201601,201605,201601,201605
2015-10-14,201601,201510,201601,201605
2015-10-15,201601,201605,201601,201605
2015-10-16,201601,201605,201601,201605
2015-10-19,201601,201605,201601,201605
2015-10-20,201601,201605,201601,201605
2015-10-21,201601,201605,201601,201605
2015-10-22,201601,201605,201601,201605
2015-10-23,201601,201605,201601,201605
2015-10-26,201601,201605,201601,201605
2015-10-27,201601,201605,201601,201605
2015-10-28,201601,201605,201601,201605
2015-10-29,201601,201605,201601,201605
2015-10-30,201601,201605,201601,201605
2015-11-02,201601,201605,201601,201605
2015-11-03,201601,201605,201601,201605
2015-11-04,201601,201605,201601,201605
2015-11-05,201601,201605,201601,201605
2015-11-06,201601,201605,201601,201605
2015-11-09,201601,201605,201601,201605
2015-11-10,201601,201605,201601,201605
2015-11-11,201601,201605,201601,201605
2015-11-12,201601,201605,201601,201605
2015-11-13,201601,201605,201601,201605
2015-11-16,201601,201605,201601,201605
2015-11-17,201601,201605,201601,201605
2015-11-18,201601,201605,201601,201605
2015-11-19,201601,201605,201601,201605
2015-11-20,201601,201605,201601,201605
2015-11-23,201601,201605,201601,201605
2015-11-24,201601,201605,201601,201605
2015-11-25,201601,201605,201601,201605
2015-11-26,201601,201605,201601,201605
2015-11-27,201601,201605,201601,201605
2015-11-30,201605,201601,201601,201605
2015-12-01,201605,201601,201601,201605
2015-12-02,201605,201601,201601,201605
2015-12-03,201605,201601,201601,201605
2015-12-04,201605,201601,201601,201605
2015-12-07,201605,201601,201601,201605
2015-12-08,201605,201601,201601,201605
2015-12-09,201605,201601,201601,201605
2015-12-10,201605,201601,201601,201605
2015-12-11,201605,201601,201601,201605
2015-12-14,201605,201601,201601,201605
2015-12-15,201605,201601,201601,201605
2015-12-16,201605,201601,201601,201605
2015-12-17,201605,201601,201601,201605
2015-12-18,201605,201601,201601,201605
2015-12-21,201605,201601,201601,201605
2015-12-22,201605,201601,201601,201605
2015-12-23,201605,201601,201601,201605
2015-12-24,201605,201601,201601,201605
2015-12-25,201605,201601,201601,201605
2015-12-28,201605,201601,201601,201605
2015-12-29,201605,201601,201601,201605
2015-12-30,201605,201601,201601,201605
2015-12-31,201605,201601,201601,201605
2016-01-04,201605,201610,201605,201610
2016-01-05,201605,201610,201605,201610
2016-01-06,201605,201610,201605,201610
2016-01-07,201605,201610,201605,201610
2016-01-08,201605,201610,201605,201610
2016-01-11,201605,201610,201605,201610
2016-01-12,201605,201610,201605,201610
2016-01-13,201605,201610,201605,201610
2016-01-14,201605,201610,201605,201610
2016-01-15,201605,201610,201605,201610
2016-01-18,201605,201610,201605,201610
2016-01-19,201605,201610,201605,201610
2016-01-20,201605,201610,201605,201610
2016-01-21,201605,201610,201605,201610
2016-01-22,201605,201610,201605,201610
2016-01-25,201605,201610,201605,201610
2016-01-26,201605,201610,201605,201610
2016-01-27,201605,201610,201605,201610
2016-01-28,201605,201610,201605,201610
2016-01-29,201605,201610,201605,201610
2016-02-01,201605,201610,201605,201610
2016-02-02,201605,201610,201605,201610
2016-02-03,201605,201610,201605,201610
2016-02-04,201605,201610,201605,201610
2016-02-05,201605,201610,201605,201610
2016-02-15,201605,201610,201605,201610
2016-02-16,201605,201610,201605,201610
2016-02-17,201605,201610,201605,201610
2016-02-18,201605,201610,201605,201610
2016-02-19,201605,201610,201605,201610
2016-02-22,201605,201610,201605,201610
2016-02-23,201605,201610,201605,201610
2016-02-24,201605,201610,201605,201610
2016-02-25,201605,201610,201605,201610
2016-02-26,201605,201610,201605,201610
2016-02-29,201605,201610,201605,201610
2016-03-01,201605,201610,201605,201610
2016-03-02,201605,201610,201605,201610
2016-03-03,201605,201610,201605,201610
2016-03-04,201605,201610,201605,201610
2016-03-07,201605,201610,201605,201610
2016-03-08,201605,201610,201605,201610
2016-03-09,201605,201610,201605,201610
2016-03-10,201605,201610,201605,201610
2016-03-11,201605,201610,201605,201610
2016-03-14,201605,201610,201605,201610
2016-03-15,201605,201610,201605,201610
2016-03-16,201605,201610,201605,201610
2016-03-17,201605,201610,201605,201610
2016-03-18,201605,201610,201605,201610
2016-03-21,201605,201610,201605,201610
2016-03-22,201605,201610,201605,201610
2016-03-23,201605,201610,201605,201610
2016-03-24,201605,201610,201605,201610
2016-03-25,201605,201610,201605,201610
2016-03-28,201605,201610,201605,201610
2016-03-29,201605,201610,201605,201610
2016-03-30,201605,201610,201605,201610
2016-03-31,201605,201610,201605,201610
2016-04-01,201605,201610,201605,201610
2016-04-05,201605,201610,201605,201610
2016-04-06,201605,201610,201605,201610
2016-04-07,201605,201610,201605,201610
2016-04-08,201605,201610,201605,201610
2016-04-11,201605,201610,201605,201610
2016-04-12,201610,201605,201605,201610
2016-04-13,201610,201605,201605,201610
2016-04-14,201610,201605,201605,201610
2016-04-15,201610,201605,201605,201610
2016-04-18,201610,201605,201605,201610
2016-04-19,201610,201605,201605,201610
2016-04-20,201610,201605,201605,201610
2016-04-21,201610,201605,201605,201610
2016-04-22,201610,201605,201605,201610
2016-04-25,201610,201605,201605,201610
2016-04-26,201610,201605,201605,201610
2016-04-27,201610,201605,201605,201610
2016-04-28,201610,201605,201605,201610
2016-04-29,201610,201701,201610,201701
2016-05-03,201610,201701,201610,201701
2016-05-04,201610,201701,201610,201701
2016-05-05,201610,201701,201610,201701
2016-05-06,201610,201701,201610,201701
2016-05-09,201610,201701,201610,201701
2016-05-10,201610,201701,201610,201701
2016-05-11,201610,201701,201610,201701
2016-05-12,201610,201701,201610,201701
2016-05-13,201610,201701,201610,201701
2016-05-16,201610,201701,201610,201701
2016-05-17,201610,201701,201610,201701
2016-05-18,201610,201701,201610,201701
2016-05-19,201610,201701,201610,201701
2016-05-20,201610,201701,201610,201701
2016-05-23,201610,201701,201610,201701
2016-05-24,201610,201701,201610,201701
2016-05-25,201610,201701,201610,201701
2016-05-26,201610,201701,201610,201701
2016-05-27,201610,201701,201610,201701
2016-05-30,201610,201701,201610,201701
2016-05-31,201610,201701,201610,201701
2016-06-01,201610,201701,201610,201701
2016-06-02,201610,201701,201610,201701
2016-06-03,201610,201701,201610,201701
2016-06-06,201610,201701,201610,201701
2016-06-07,201610,201701,201610,201701
2016-06-08,201610,201701,201610,201701
2016-06-13,201610,201701,201610,201701
2016-06-14,201610,201701,201610,201701
2016-06-15,201610,201701,201610,201701
2016-06-16,201610,201701,201610,201701
2016-06-17,201610,201701,201610,201701
2016-06-20,201610,201701,201610,201701
2016-06-21,201610,201701,201610,201701
2016-06-22,201610,201701,201610,201701
2016-06-23,201610,201701,201610,201701
2016-06-24,201610,201701,201610,201701
2016-06-27,201610,201701,201610,201701
2016-06-28,201610,201701,201610,201701
2016-06-29,201610,201701,201610,201701
2016-06-30,201610,201701,201610,201701
2016-07-01,201610,201701,201610,201701
2016-07-04,201610,201701,201610,201701
2016-07-05,201610,201701,201610,201701
2016-07-06,201610,201701,201610,201701
2016-07-07,201610,201701,201610,201701
2016-07-08,201610,201701,201610,201701
2016-07-11,201610,201701,201610,201701
2016-07-12,201610,201701,201610,201701
2016-07-13,201610,201701,201610,201701
2016-07-14,201610,201701,201610,201701
2016-07-15,201610,201701,201610,201701
2016-07-18,201610,201701,201610,201701
2016-07-19,201610,201701,201610,201701
2016-07-20,201610,201701,201610,201701
2016-07-21,201610,201701,201610,201701
2016-07-22,201610,201701,201610,201701
2016-07-25,201610,201701,201610,201701
2016-07-26,201610,201701,201610,201701
2016-07-27,201610,201701,201610,201701
2016-07-28,201610,201701,201610,201701
2016-07-29,201610,201701,201610,201701
2016-08-01,201610,201701,201610,201701
2016-08-02,201610,201701,201610,201701
2016-08-03,201610,201701,201610,201701
2016-08-04,201610,201701,201610,201701
2016-08-05,201610,201701,201610,201701
2016-08-08,201610,201701,201610,201701
2016-08-09,201610,201701,201610,201701
2016-08-10,201610,201701,201610,201701
2016-08-11,201610,201701,201610,201701
2016-08-12,201610,201701,201610,201701
2016-08-15,201610,201701,201610,201701
2016-08-16,201610,201701,201610,201701
2016-08-17,201610,201701,201610,201701
2016-08-18,201610,201701,201610,201701
2016-08-19,201610,201701,201610,201701
2016-08-22,201610,201701,201610,201701
2016-08-23,201610,201701,201610,201701
2016-08-24,201610,201701,201610,201701
2016-08-25,201610,201701,201610,201701
2016-08-26,201610,201701,201610,201701
2016-08-29,201610,201701,201610,201701
2016-08-30,201610,201701,201610,201701
2016-08-31,201610,201701,201610,201701
2016-09-01,201610,201701,201610,201701
2016-09-02,201701,201610,201610,201701
2016-09-05,201701,201610,201610,201701
2016-09-06,201701,201610,201610,201701
2016-09-07,201701,201610,201610,201701
2016-09-08,201701,201610,201610,201701
2016-09-09,201701,201610,201610,201701
2016-09-12,201701,201610,201610,201701
